EmployeeID,Name,Age,Gender,Department,Experience,Salary,City,PerformanceScore,LeftCompany
377,Emp_377,56.0,Male,Finance,0.2,53595.0,Kolkata,89,True
378,Emp_378,21.0,Male,Sales,6.1,70828.0,Bangalore,83,False
379,Emp_379,23.0,Female,IT,16.3,30339.0,Delhi,40,False
380,Emp_380,49.0,Male,Marketing,15.5,36079.0,Chennai,69,True
381,Emp_381,47.0,Female,IT,17.4,106311.0,Mumbai,59,True
382,Emp_382,52.0,Female,,15.2,56546.0,Kolkata,52,True
383,Emp_383,57.0,Female,IT,0.5,48339.0,Chennai,43,True
384,Emp_384,,Female,Marketing,7.7,80673.0,Delhi,91,False
385,Emp_385,30.0,Male,HR,0.1,35320.0,Delhi,67,True
386,Emp_386,59.0,Female,IT,0.7,54228.0,Delhi,65,False
387,Emp_387,47.0,Male,,9.6,79914.0,Chennai,97,False
388,Emp_388,36.0,Female,IT,7.2,94505.0,Delhi,80,True
389,Emp_389,34.0,Male,,11.2,87099.0,Bangalore,42,True
390,Emp_390,36.0,Male,Sales,1.3,77738.0,Chennai,77,True
391,Emp_391,45.0,Male,IT,11.8,78864.0,Mumbai,78,False
392,Emp_392,43.0,Male,Sales,1.3,70424.0,Bangalore,46,False
393,Emp_393,54.0,Female,Marketing,8.5,41510.0,Kolkata,44,True
394,Emp_394,43.0,Female,HR,7.0,58300.0,Delhi,57,False
395,Emp_395,40.0,Male,Marketing,4.5,41440.0,Kolkata,41,False
396,Emp_396,26.0,Male,HR,6.2,45230.0,Mumbai,96,False
397,Emp_397,29.0,Female,Finance,0.0,,Kolkata,52,True
398,Emp_398,,Male,,6.5,119779.0,Mumbai,52,False
399,Emp_399,18.0,Male,,1.6,75170.0,Kolkata,86,False
400,Emp_400,51.0,Female,Finance,18.4,87451.0,Mumbai,72,False
401,Emp_401,49.0,Male,Finance,1.5,93730.0,Chennai,85,False
402,Emp_402,42.0,Male,Finance,19.1,36796.0,Chennai,72,False
403,Emp_403,57.0,Female,Sales,9.8,73267.0,Kolkata,86,False
404,Emp_404,18.0,Male,Marketing,10.3,56859.0,Bangalore,55,False
405,Emp_405,33.0,Female,Marketing,15.8,24540.0,Bangalore,47,False
406,Emp_406,56.0,Female,Marketing,13.9,34562.0,Chennai,94,True
407,Emp_407,22.0,Female,Marketing,4.7,70521.0,Delhi,83,True
408,Emp_408,39.0,Female,Sales,0.5,81277.0,Delhi,80,True
409,Emp_409,46.0,Male,Marketing,15.6,79097.0,Bangalore,87,True
410,Emp_410,20.0,Female,HR,2.6,92356.0,Kolkata,87,False
411,Emp_411,29.0,Female,Finance,12.0,88947.0,Bangalore,51,False
412,Emp_412,43.0,Male,Sales,18.9,41554.0,Chennai,77,False
413,Emp_413,33.0,Female,Sales,11.0,96148.0,Kolkata,83,False
414,Emp_414,54.0,Male,Marketing,5.7,47305.0,Chennai,74,True
415,Emp_415,39.0,Female,Finance,3.6,49640.0,Bangalore,71,True
416,Emp_416,46.0,Female,HR,0.5,118250.0,Bangalore,41,False
417,Emp_417,31.0,Female,Finance,12.5,110464.0,Chennai,83,False
418,Emp_418,45.0,Female,IT,11.2,61437.0,Kolkata,46,True
419,Emp_419,22.0,Male,Finance,9.2,22291.0,Kolkata,98,False
420,Emp_420,47.0,Male,HR,3.9,74828.0,Mumbai,88,True
421,Emp_421,22.0,Male,HR,4.7,41206.0,Chennai,79,True
422,Emp_422,29.0,Female,HR,19.2,64899.0,Bangalore,95,True
423,Emp_423,33.0,Female,Sales,0.4,32695.0,Chennai,96,True
424,Emp_424,43.0,Female,Sales,7.3,93118.0,Chennai,80,False
425,Emp_425,43.0,Male,IT,0.8,104020.0,Delhi,96,True
426,Emp_426,38.0,Female,Finance,3.8,57929.0,Mumbai,46,False
427,Emp_427,56.0,Male,Marketing,18.7,113859.0,Kolkata,74,True
428,Emp_428,53.0,Male,IT,3.0,97415.0,Delhi,54,True
429,Emp_429,50.0,Male,Marketing,12.0,,Mumbai,97,True
430,Emp_430,47.0,Female,Marketing,6.9,68289.0,Delhi,45,False
431,Emp_431,54.0,Female,IT,12.7,113337.0,Mumbai,45,True
432,Emp_432,40.0,Female,Finance,17.0,21350.0,Mumbai,51,False
433,Emp_433,27.0,Female,Marketing,5.7,103409.0,Chennai,73,False
434,Emp_434,22.0,Male,Sales,1.6,64597.0,Mumbai,43,False
435,Emp_435,53.0,Male,Sales,4.1,55635.0,Bangalore,73,True
436,Emp_436,51.0,Female,IT,8.8,72717.0,Bangalore,74,False
437,Emp_437,48.0,Female,Marketing,10.3,67628.0,Bangalore,46,True
438,Emp_438,27.0,Female,IT,18.8,78817.0,Bangalore,79,False
439,Emp_439,36.0,Male,Sales,0.3,46223.0,Delhi,50,False
440,Emp_440,49.0,Female,IT,15.2,70174.0,Kolkata,72,True
441,Emp_441,18.0,Male,Marketing,1.5,68183.0,Kolkata,47,True
442,Emp_442,22.0,Male,Marketing,1.6,41607.0,Mumbai,84,False
443,Emp_443,21.0,Male,Sales,13.1,30414.0,Kolkata,98,True
444,Emp_444,33.0,Male,HR,18.2,85484.0,Delhi,95,False
445,Emp_445,41.0,Male,HR,5.8,65377.0,Bangalore,46,True
446,Emp_446,33.0,Male,Finance,5.4,94819.0,Bangalore,62,True
447,Emp_447,19.0,Male,Sales,12.4,74796.0,Bangalore,42,False
448,Emp_448,45.0,Female,Finance,15.5,38763.0,Kolkata,48,True
449,Emp_449,49.0,Female,Sales,17.4,66752.0,Kolkata,68,True
450,Emp_450,44.0,Female,Marketing,5.0,33989.0,Chennai,98,False
451,Emp_451,37.0,Male,Sales,14.8,93002.0,Chennai,90,False
452,Emp_452,41.0,Male,IT,6.1,35201.0,Kolkata,46,True
453,Emp_453,29.0,Female,Finance,10.9,96842.0,Bangalore,95,True
454,Emp_454,52.0,Male,Sales,3.8,51560.0,Kolkata,57,False
455,Emp_455,50.0,Male,Finance,2.9,83686.0,Delhi,59,False
456,Emp_456,50.0,Male,Sales,18.7,,Chennai,70,True
457,Emp_457,54.0,Male,HR,10.9,53257.0,Bangalore,59,True
458,Emp_458,29.0,Male,Finance,0.1,38975.0,Chennai,62,False
459,Emp_459,20.0,Male,Marketing,15.9,81184.0,Mumbai,61,False
460,Emp_460,18.0,Male,Marketing,13.8,101955.0,Mumbai,97,True
461,Emp_461,50.0,Male,Sales,6.5,70457.0,Mumbai,86,True
462,Emp_462,57.0,Male,Marketing,9.3,60597.0,Kolkata,61,False
463,Emp_463,27.0,Male,Marketing,9.0,55466.0,Chennai,93,False
464,Emp_464,46.0,Male,Finance,5.5,39224.0,Delhi,83,False
465,Emp_465,30.0,Male,Sales,19.6,92526.0,Chennai,80,False
466,Emp_466,29.0,Female,Finance,10.9,77516.0,Bangalore,54,False
467,Emp_467,48.0,Male,Sales,17.9,29891.0,Kolkata,52,True
468,Emp_468,19.0,Male,Marketing,11.7,84101.0,Chennai,50,True
469,Emp_469,52.0,Female,Sales,13.8,48961.0,Kolkata,59,False
470,Emp_470,40.0,Female,Sales,0.6,42815.0,Kolkata,66,True
471,Emp_471,34.0,Female,IT,10.2,72325.0,Delhi,65,False
472,Emp_472,43.0,Male,Sales,14.4,38882.0,Bangalore,86,True
473,Emp_473,25.0,Male,IT,2.4,62995.0,Delhi,57,False
474,Emp_474,46.0,Female,Finance,13.6,97754.0,Delhi,67,True
475,Emp_475,43.0,Female,IT,1.7,36504.0,Kolkata,41,False
476,Emp_476,27.0,Female,Finance,16.1,37464.0,Kolkata,51,True
477,Emp_477,43.0,Male,Sales,19.6,114314.0,Delhi,96,True
478,Emp_478,51.0,Male,Finance,12.5,54204.0,Mumbai,43,False
479,Emp_479,58.0,Female,Marketing,1.5,83048.0,Mumbai,49,True
480,Emp_480,24.0,Male,Sales,11.7,61812.0,Delhi,80,True
481,Emp_481,21.0,Male,IT,14.8,109030.0,Kolkata,85,False
482,Emp_482,28.0,Female,HR,18.7,31182.0,Kolkata,55,False
483,Emp_483,46.0,Female,Sales,0.9,116149.0,Bangalore,72,True
484,Emp_484,53.0,Female,Marketing,15.5,,Kolkata,83,False
485,Emp_485,42.0,Male,Finance,2.7,75306.0,Chennai,98,False
486,Emp_486,38.0,Male,IT,15.8,31254.0,Chennai,98,False
487,Emp_487,53.0,Male,IT,17.8,89177.0,Kolkata,41,True
488,Emp_488,27.0,Male,Marketing,17.2,42881.0,Delhi,86,False
489,Emp_489,54.0,Male,Marketing,13.1,62957.0,Chennai,62,True
490,Emp_490,26.0,Female,Sales,10.0,23823.0,Kolkata,53,False
491,Emp_491,41.0,Male,HR,17.5,50805.0,Kolkata,67,False
492,Emp_492,52.0,Male,HR,10.4,87480.0,Chennai,82,True
493,Emp_493,52.0,Female,Finance,3.8,114863.0,Kolkata,94,False
494,Emp_494,53.0,Female,IT,18.9,51846.0,Delhi,99,True
495,Emp_495,35.0,Female,Sales,7.5,119313.0,Mumbai,98,True
496,Emp_496,56.0,Female,IT,12.5,83301.0,Chennai,72,True
497,Emp_497,49.0,Male,Sales,4.0,,Chennai,87,True
498,Emp_498,41.0,Male,Marketing,2.2,49743.0,Kolkata,63,False
499,Emp_499,40.0,Female,Finance,11.0,84233.0,Delhi,67,True
500,Emp_500,49.0,Male,Marketing,11.1,115524.0,Chennai,78,True
501,Emp_501,54.0,Female,IT,7.4,57909.0,Kolkata,66,True
502,Emp_502,29.0,Male,Finance,6.2,93551.0,Kolkata,52,False
503,Emp_503,30.0,Male,Sales,7.5,100046.0,Kolkata,97,False
504,Emp_504,40.0,Male,Sales,15.9,58897.0,Bangalore,41,True
505,Emp_505,42.0,Female,Finance,7.2,32017.0,Bangalore,99,True
506,Emp_506,52.0,Female,Marketing,18.4,44592.0,Delhi,68,False
507,Emp_507,58.0,Male,Finance,2.3,72994.0,Mumbai,56,False
508,Emp_508,47.0,Male,Marketing,18.6,22443.0,Bangalore,57,False
509,Emp_509,34.0,Female,Finance,13.8,65765.0,Delhi,94,True
510,Emp_510,37.0,Female,Marketing,6.9,23147.0,Kolkata,99,True
511,Emp_511,42.0,Male,HR,0.1,93930.0,Kolkata,53,False
512,Emp_512,39.0,Male,Finance,16.0,,Mumbai,65,False
513,Emp_513,30.0,Female,Marketing,19.4,110898.0,Chennai,43,True
514,Emp_514,,Male,IT,19.6,65726.0,Bangalore,45,True
515,Emp_515,53.0,Female,IT,8.5,66194.0,Bangalore,55,False
516,Emp_516,29.0,Female,Finance,1.4,65825.0,Kolkata,60,True
517,Emp_517,58.0,Male,Finance,6.3,38156.0,Delhi,82,True
518,Emp_518,36.0,Male,Sales,6.2,52863.0,Mumbai,86,True
519,Emp_519,29.0,Male,Marketing,2.0,98463.0,Mumbai,47,True
520,Emp_520,26.0,Female,Finance,10.5,44849.0,Chennai,46,True
521,Emp_521,24.0,Female,IT,12.1,44323.0,Chennai,98,False
522,Emp_522,45.0,Female,IT,14.6,40373.0,Delhi,53,True
523,Emp_523,,Male,IT,1.0,82797.0,Delhi,86,True
524,Emp_524,48.0,Male,Marketing,5.5,116845.0,Mumbai,46,False
525,Emp_525,36.0,Female,HR,7.1,30212.0,Kolkata,50,True
526,Emp_526,33.0,Female,Finance,17.8,67452.0,Delhi,82,False
527,Emp_527,22.0,Male,HR,18.0,80914.0,Delhi,80,True
528,Emp_528,52.0,Female,Marketing,5.2,115009.0,Chennai,59,False
529,Emp_529,29.0,Male,Finance,9.7,46799.0,Chennai,64,False
530,Emp_530,42.0,Male,,8.5,27877.0,Chennai,71,False
531,Emp_531,38.0,Female,Finance,10.5,117995.0,Kolkata,58,True
532,Emp_532,53.0,Female,Finance,5.7,54860.0,Mumbai,90,True
533,Emp_533,40.0,Female,Finance,9.3,91034.0,Kolkata,60,True
534,Emp_534,,Female,Finance,2.9,71036.0,Chennai,49,True
535,Emp_535,56.0,Female,Finance,14.2,90537.0,Bangalore,42,True
536,Emp_536,59.0,Male,Marketing,7.4,73677.0,Bangalore,80,True
537,Emp_537,56.0,Female,Finance,10.8,,Mumbai,87,False
538,Emp_538,31.0,Male,Marketing,12.1,54401.0,Chennai,85,True
539,Emp_539,48.0,Female,Finance,16.7,29522.0,Chennai,88,False
540,Emp_540,,Female,Finance,1.6,63935.0,Kolkata,70,True
541,Emp_541,52.0,Female,Marketing,9.7,34751.0,Mumbai,77,True
542,Emp_542,40.0,Female,Finance,17.9,86802.0,Kolkata,78,True
543,Emp_543,46.0,Female,IT,6.6,99502.0,Chennai,40,True
544,Emp_544,,Female,,8.9,85672.0,Delhi,60,False
545,Emp_545,35.0,Male,Sales,1.7,107097.0,Bangalore,64,False
546,Emp_546,29.0,Female,Marketing,15.0,94659.0,Chennai,53,False
547,Emp_547,26.0,Female,Finance,1.7,59692.0,Delhi,83,True
548,Emp_548,27.0,Female,Finance,12.6,28360.0,Bangalore,77,False
549,Emp_549,34.0,Female,Marketing,7.5,67723.0,Delhi,75,False
550,Emp_550,55.0,Male,HR,6.8,110573.0,Mumbai,91,True
551,Emp_551,24.0,Male,IT,11.7,40889.0,Delhi,69,True
552,Emp_552,,Male,IT,11.4,109975.0,Delhi,60,False
553,Emp_553,57.0,Male,Finance,8.1,48092.0,Mumbai,76,False
554,Emp_554,59.0,Male,Marketing,5.6,94283.0,Delhi,61,True
555,Emp_555,26.0,Male,Sales,10.2,77941.0,Bangalore,99,False
556,Emp_556,44.0,Female,Finance,5.3,96573.0,Delhi,70,True
557,Emp_557,19.0,Female,IT,2.1,75884.0,Delhi,85,False
558,Emp_558,22.0,Male,Finance,16.0,48895.0,Mumbai,42,False
559,Emp_559,46.0,Female,,14.0,73156.0,Bangalore,86,True
560,Emp_560,54.0,Female,Sales,1.7,45401.0,Mumbai,91,False
561,Emp_561,55.0,Female,HR,3.3,46274.0,Delhi,92,True
562,Emp_562,36.0,Female,Sales,2.0,83609.0,Mumbai,57,True
563,Emp_563,25.0,Female,Finance,15.8,21531.0,Mumbai,71,True
564,Emp_564,18.0,Male,IT,15.5,20243.0,Delhi,51,False
565,Emp_565,39.0,Male,Marketing,8.2,101954.0,Delhi,97,False
566,Emp_566,34.0,Male,Finance,16.4,94918.0,Chennai,59,False
567,Emp_567,24.0,Male,HR,19.5,43813.0,Delhi,62,False
568,Emp_568,42.0,Male,Marketing,19.4,25453.0,Delhi,68,True
569,Emp_569,21.0,Male,,19.6,66144.0,Chennai,55,False
570,Emp_570,53.0,Female,Marketing,16.9,107149.0,Bangalore,75,True
571,Emp_571,23.0,Male,Finance,4.3,98676.0,Chennai,71,True
572,Emp_572,48.0,Female,HR,1.1,,Mumbai,95,True
573,Emp_573,36.0,Female,Finance,16.2,61941.0,Chennai,40,True
574,Emp_574,56.0,Male,Marketing,6.2,20008.0,Chennai,80,False
575,Emp_575,44.0,Male,Marketing,6.8,25001.0,Bangalore,76,False
576,Emp_576,27.0,Male,IT,1.5,105173.0,Kolkata,66,False
577,Emp_577,43.0,Female,Sales,14.3,89239.0,Bangalore,57,False
578,Emp_578,36.0,Male,Finance,8.6,101201.0,Chennai,93,True
579,Emp_579,56.0,Male,HR,4.1,52880.0,Mumbai,43,False
580,Emp_580,20.0,Male,Marketing,13.0,45517.0,Mumbai,68,True
581,Emp_581,30.0,Female,Finance,19.6,21342.0,Kolkata,47,True
582,Emp_582,45.0,Male,Sales,10.0,119760.0,Delhi,63,False
583,Emp_583,37.0,Male,Finance,12.1,53533.0,Chennai,49,True
584,Emp_584,45.0,Female,Sales,3.3,106246.0,Delhi,78,False
585,Emp_585,25.0,Female,Finance,3.2,66559.0,Mumbai,99,True
586,Emp_586,58.0,Female,IT,9.2,109022.0,Delhi,67,False
587,Emp_587,56.0,Male,Finance,16.9,65567.0,Bangalore,42,False
588,Emp_588,18.0,Male,IT,18.2,20679.0,Bangalore,81,False
589,Emp_589,20.0,Female,Sales,12.8,59867.0,Kolkata,87,False
590,Emp_590,30.0,Male,Marketing,7.2,99538.0,Delhi,91,False
591,Emp_591,45.0,Female,Marketing,15.0,66980.0,Kolkata,42,True
592,Emp_592,42.0,Female,Finance,5.8,79806.0,Bangalore,88,True
593,Emp_593,50.0,Female,HR,4.4,54862.0,Bangalore,62,True
594,Emp_594,55.0,Female,Finance,15.9,27309.0,Kolkata,66,True
595,Emp_595,23.0,Female,IT,15.0,99640.0,Bangalore,81,True
596,Emp_596,49.0,Male,IT,17.6,29300.0,Delhi,63,True
597,Emp_597,38.0,Male,Sales,11.5,22140.0,Chennai,82,False
598,Emp_598,33.0,Male,Finance,17.9,105421.0,Chennai,47,True
599,Emp_599,38.0,Male,Sales,0.5,31692.0,Bangalore,47,True
600,Emp_600,28.0,Female,HR,5.1,25683.0,Chennai,86,False
601,Emp_601,54.0,Male,Marketing,16.1,94622.0,Chennai,56,False
602,Emp_602,,Female,Marketing,8.5,73365.0,Chennai,72,True
603,Emp_603,52.0,Female,Finance,4.8,67080.0,Bangalore,49,False
604,Emp_604,36.0,Male,Sales,15.9,89788.0,Chennai,87,False
605,Emp_605,37.0,Male,Sales,16.4,89040.0,Kolkata,76,True
606,Emp_606,35.0,Female,HR,9.1,27360.0,Kolkata,50,False
607,Emp_607,58.0,Male,Sales,9.3,31871.0,Chennai,65,True
608,Emp_608,,Male,IT,15.6,118560.0,Mumbai,99,True
609,Emp_609,32.0,Male,IT,15.4,21859.0,Mumbai,90,False
610,Emp_610,48.0,Male,IT,17.3,71198.0,Kolkata,72,False
611,Emp_611,18.0,Female,,12.9,,Kolkata,82,False
612,Emp_612,20.0,Female,IT,3.7,27399.0,Chennai,89,False
613,Emp_613,33.0,Male,IT,11.0,84589.0,Bangalore,47,False
614,Emp_614,40.0,Female,Marketing,7.6,90009.0,Kolkata,68,False
615,Emp_615,28.0,Female,Finance,0.5,105683.0,Chennai,92,False
616,Emp_616,29.0,Male,IT,3.9,66327.0,Kolkata,53,False
617,Emp_617,27.0,Male,,4.1,116630.0,Kolkata,59,False
618,Emp_618,49.0,Female,IT,1.6,64877.0,Chennai,73,False
619,Emp_619,33.0,Female,Finance,9.1,60693.0,Chennai,79,True
620,Emp_620,25.0,Female,Sales,10.2,65567.0,Delhi,93,True
621,Emp_621,55.0,Male,Marketing,6.8,104609.0,Bangalore,50,True
622,Emp_622,29.0,Female,Marketing,8.2,21044.0,Delhi,47,True
623,Emp_623,,Female,Finance,11.0,,Delhi,40,True
624,Emp_624,45.0,Male,IT,2.4,78443.0,Delhi,66,True
625,Emp_625,25.0,Female,HR,11.2,82801.0,Delhi,54,False
626,Emp_626,,Male,IT,14.2,83909.0,Delhi,90,False
627,Emp_627,,Male,IT,17.5,60936.0,Kolkata,88,False
628,Emp_628,43.0,Female,,6.0,44223.0,Delhi,59,False
629,Emp_629,25.0,Male,Marketing,14.9,74952.0,Chennai,69,False
630,Emp_630,45.0,Male,IT,12.1,78133.0,Bangalore,92,True
631,Emp_631,45.0,Female,Sales,10.1,94211.0,Mumbai,86,False
632,Emp_632,54.0,Male,Sales,18.4,83913.0,Mumbai,61,False
633,Emp_633,58.0,Female,Finance,12.4,67243.0,Kolkata,52,True
634,Emp_634,53.0,Male,Finance,7.3,81908.0,Delhi,77,True
635,Emp_635,44.0,Male,HR,14.3,30759.0,Chennai,62,False
636,Emp_636,34.0,Female,HR,19.2,,Mumbai,61,False
637,Emp_637,26.0,Female,Finance,18.4,108888.0,Delhi,42,True
638,Emp_638,50.0,Female,IT,19.6,37588.0,Mumbai,54,False
639,Emp_639,37.0,Male,Marketing,1.9,110063.0,Mumbai,89,True
640,Emp_640,30.0,Female,Sales,8.9,32491.0,Delhi,52,True
641,Emp_641,45.0,Male,HR,8.7,99124.0,Bangalore,54,True
642,Emp_642,46.0,Female,Finance,7.7,94290.0,Bangalore,95,True
643,Emp_643,30.0,Male,Sales,3.6,27046.0,Kolkata,61,False
644,Emp_644,52.0,Female,HR,16.6,105948.0,Chennai,51,False
645,Emp_645,23.0,Male,HR,13.5,116979.0,Delhi,87,False
646,Emp_646,35.0,Female,IT,12.1,,Mumbai,83,False
647,Emp_647,22.0,Male,HR,8.9,64019.0,Bangalore,56,False
648,Emp_648,42.0,Male,Marketing,7.8,49096.0,Chennai,97,False
649,Emp_649,19.0,Male,HR,15.7,103771.0,Chennai,97,False
650,Emp_650,27.0,Male,Marketing,10.5,95307.0,Delhi,71,True
651,Emp_651,,Female,IT,12.2,70508.0,Delhi,84,False
652,Emp_652,22.0,Male,Marketing,2.0,27912.0,Delhi,80,True
653,Emp_653,50.0,Female,Sales,9.4,51772.0,Bangalore,89,True
654,Emp_654,18.0,Male,HR,2.6,50378.0,Kolkata,49,False
655,Emp_655,35.0,Female,Finance,1.1,31172.0,Kolkata,84,True
656,Emp_656,49.0,Male,Finance,13.8,24026.0,Kolkata,82,False
657,Emp_657,28.0,Male,Marketing,5.5,113244.0,Chennai,92,True
658,Emp_658,38.0,Female,IT,19.3,45415.0,Chennai,57,False
659,Emp_659,,Female,Marketing,12.1,37427.0,Bangalore,96,False
660,Emp_660,42.0,Male,Marketing,12.9,74187.0,Delhi,80,False
661,Emp_661,,Female,Marketing,3.9,48727.0,Delhi,58,True
662,Emp_662,44.0,Female,Sales,2.6,58217.0,Mumbai,82,False
663,Emp_663,30.0,Female,Sales,10.5,,Mumbai,89,False
664,Emp_664,50.0,Male,Marketing,18.5,51480.0,Mumbai,66,True
665,Emp_665,51.0,Female,IT,1.1,78807.0,Chennai,47,False
666,Emp_666,58.0,Male,HR,10.2,90839.0,Kolkata,96,False
667,Emp_667,52.0,Female,Finance,4.0,39501.0,Bangalore,57,True
668,Emp_668,18.0,Female,Sales,15.6,98892.0,Kolkata,85,False
669,Emp_669,38.0,Male,,13.6,97245.0,Delhi,69,False
670,Emp_670,,Female,Sales,1.9,22055.0,Mumbai,98,False
671,Emp_671,45.0,Female,Sales,12.3,81267.0,Kolkata,64,False
672,Emp_672,34.0,Female,Sales,19.7,52781.0,Delhi,90,True
673,Emp_673,22.0,Female,Marketing,10.6,69945.0,Mumbai,40,False
674,Emp_674,48.0,Female,Marketing,5.7,22149.0,Kolkata,77,True
675,Emp_675,22.0,Female,Sales,3.0,33608.0,Kolkata,57,True
676,Emp_676,55.0,Female,Sales,19.8,113932.0,Kolkata,88,True
677,Emp_677,20.0,Male,Finance,11.3,92382.0,Mumbai,53,True
678,Emp_678,40.0,Male,HR,7.5,21804.0,Chennai,91,True
679,Emp_679,54.0,Male,HR,4.3,32641.0,Mumbai,52,False
680,Emp_680,54.0,Male,IT,19.0,33785.0,Bangalore,86,False
681,Emp_681,,Male,IT,12.5,112129.0,Mumbai,64,False
682,Emp_682,27.0,Female,IT,1.2,106458.0,Kolkata,47,True
683,Emp_683,36.0,Male,Marketing,1.2,48974.0,Delhi,99,True
684,Emp_684,34.0,Male,Marketing,18.8,80631.0,Delhi,58,True
685,Emp_685,38.0,Female,Finance,14.2,86295.0,Kolkata,79,False
686,Emp_686,31.0,Male,Marketing,2.1,89396.0,Chennai,93,False
687,Emp_687,26.0,Female,IT,12.5,34859.0,Chennai,92,True
688,Emp_688,,Female,Sales,8.4,38025.0,Mumbai,88,True
689,Emp_689,30.0,Male,IT,15.8,109111.0,Mumbai,80,True
690,Emp_690,21.0,Male,Finance,5.5,70964.0,Delhi,89,True
691,Emp_691,,Female,Sales,7.7,70968.0,Kolkata,80,True
692,Emp_692,57.0,Female,,3.3,50727.0,Kolkata,92,False
693,Emp_693,49.0,Male,Sales,5.0,65731.0,Mumbai,42,True
694,Emp_694,51.0,Female,Finance,3.8,103745.0,Bangalore,97,True
695,Emp_695,45.0,Male,Marketing,0.5,55953.0,Mumbai,68,True
696,Emp_696,48.0,Male,HR,0.9,86097.0,Mumbai,55,False
697,Emp_697,25.0,Male,IT,16.7,85773.0,Chennai,46,False
698,Emp_698,56.0,Male,IT,16.1,91514.0,Mumbai,88,True
699,Emp_699,43.0,Female,Finance,2.8,31325.0,Mumbai,92,False
700,Emp_700,51.0,Female,Finance,13.4,66206.0,Bangalore,60,False
701,Emp_701,20.0,Male,IT,14.9,43851.0,Delhi,85,True
702,Emp_702,29.0,Male,Sales,1.0,87743.0,Delhi,82,True
703,Emp_703,18.0,Female,HR,1.8,85031.0,Mumbai,53,True
704,Emp_704,22.0,Female,HR,11.3,91093.0,Kolkata,78,False
705,Emp_705,47.0,Female,Finance,7.5,97200.0,Mumbai,63,False
706,Emp_706,47.0,Female,Finance,14.0,106923.0,Chennai,87,False
707,Emp_707,34.0,Female,Sales,11.2,39033.0,Bangalore,69,False
708,Emp_708,40.0,Male,Finance,0.6,84755.0,Mumbai,95,False
709,Emp_709,32.0,Male,HR,13.7,57481.0,Delhi,72,False
710,Emp_710,54.0,Male,IT,4.1,,Mumbai,91,True
711,Emp_711,38.0,Male,HR,6.3,84717.0,Bangalore,61,False
712,Emp_712,31.0,Female,Sales,14.7,,Bangalore,49,True
713,Emp_713,19.0,Female,IT,15.4,47492.0,Kolkata,50,False
714,Emp_714,28.0,Male,IT,6.9,80832.0,Kolkata,54,False
715,Emp_715,56.0,Male,HR,1.8,115659.0,Kolkata,89,True
716,Emp_716,55.0,Female,IT,15.4,42559.0,Mumbai,87,False
717,Emp_717,51.0,Male,IT,17.4,70387.0,Delhi,94,True
718,Emp_718,55.0,Male,Finance,19.3,117801.0,Chennai,69,False
719,Emp_719,51.0,Female,IT,6.4,106862.0,Delhi,96,True
720,Emp_720,35.0,Female,Sales,2.5,118766.0,Bangalore,53,True
721,Emp_721,47.0,Female,IT,18.8,65765.0,Delhi,71,True
722,Emp_722,32.0,Male,Finance,8.0,26390.0,Mumbai,65,False
723,Emp_723,44.0,Female,Marketing,1.9,32416.0,Kolkata,60,False
724,Emp_724,51.0,Female,Marketing,10.0,91365.0,Delhi,44,False
725,Emp_725,55.0,Male,Sales,3.8,108396.0,Bangalore,86,True
726,Emp_726,50.0,Female,Sales,7.1,25194.0,Bangalore,51,False
727,Emp_727,41.0,Male,IT,6.4,66039.0,Chennai,68,True
728,Emp_728,32.0,Male,IT,19.7,101875.0,Delhi,60,True
729,Emp_729,47.0,Male,Marketing,12.8,88376.0,Mumbai,64,False
730,Emp_730,59.0,Male,Marketing,9.8,,Bangalore,92,True
731,Emp_731,34.0,Female,HR,10.3,65875.0,Chennai,55,False
732,Emp_732,22.0,Male,Marketing,12.1,92715.0,Bangalore,70,True
733,Emp_733,46.0,Female,Marketing,17.5,50765.0,Chennai,59,False
734,Emp_734,21.0,Female,Sales,2.9,74920.0,Bangalore,70,False
735,Emp_735,27.0,Female,HR,12.0,52556.0,Mumbai,99,True
736,Emp_736,34.0,Female,HR,6.4,62275.0,Mumbai,50,False
737,Emp_737,27.0,Female,IT,11.4,46760.0,Bangalore,95,False
738,Emp_738,34.0,Male,IT,10.4,72320.0,Kolkata,91,True
739,Emp_739,37.0,Female,HR,0.6,59847.0,Mumbai,71,False
740,Emp_740,41.0,Male,,11.6,63169.0,Mumbai,87,True
741,Emp_741,22.0,Male,IT,14.2,74359.0,Chennai,47,True
742,Emp_742,51.0,Male,Sales,4.9,112268.0,Chennai,62,True
743,Emp_743,23.0,Female,Sales,2.1,67148.0,Delhi,47,True
744,Emp_744,19.0,Female,Sales,4.2,41344.0,Delhi,41,False
745,Emp_745,30.0,Female,Sales,12.7,56124.0,Mumbai,66,False
746,Emp_746,28.0,Female,IT,9.4,105925.0,Mumbai,75,False
747,Emp_747,40.0,Male,Finance,17.3,69136.0,Bangalore,74,False
748,Emp_748,33.0,Female,Marketing,5.7,102892.0,Kolkata,62,False
749,Emp_749,48.0,Female,Marketing,7.3,61786.0,Bangalore,80,False
750,Emp_750,28.0,Male,,10.6,69469.0,Mumbai,87,True
751,Emp_751,33.0,Male,Marketing,9.2,20766.0,Chennai,52,True
752,Emp_752,25.0,Male,IT,11.0,22478.0,Delhi,70,False
753,Emp_753,21.0,Male,Finance,6.2,40282.0,Kolkata,84,False
